ID,DemHomeOwner,LostCustomer,regionPctCustomers,numOfTotalReturns,wksSinceLastPurch,customerGender,basktPurchCount12Month,LastPurchaseAmount,AvgPurchaseAmount12,AvgPurchaseAmountTotal,EstimatedIncome,regionMedHomeVal,intAdExposureCount12,intAdExposureCount36,intAdExposureCountAll,customerSubscrStat,socialMediaAdCount12,socialMediaAdCount36,socialMediaAdCountAll,totalNumProdPurchased,custInitiatedContacts,CustomerAge,avgDiscountValue12,customersales,techSupportEval,wksSinceFirstPurch,Review_Text,Title
18378,U,0,0,2,26,F,2,    $50.00,    $43.75,    $15.90,$269000.00,$100490.00,9,29,62,Platinum,5,16,29,30,3,           .,     $7.50,   $327.05,           2,154,"I like the style, but i ordered an extra small (i am5'4' 120#) and it was still too loose fitting on me, had to return, hopefully exchange for xxs","Comfy, runs large"
18407,U,0,29,4,21,M,2,    $50.00,    $60.00,    $65.00,"$80,000.00",$133120.00,12,34,59,Platinum,6,17,24,14,3,          39,    $11.25,   $380.59,           2,100,"I tried this on in store and was very close to purchasing, but ultimately decided against it because it was too in between causal and dressy to me. i couldn't imagine where i would wear the dress. it was great quality and the green color was very pretty on. you could find a way to wear a bra with the dress.",Great summer dress
18447,H,0,31,2,24,M,3,   $100.00,   $112.50,    $94.45,"$57,000.00","$66,170.00",14,33,69,Platinum,6,16,31,9,3,          28,    $22.50,   $842.79,           3,147,"I loved this dress and purchased it in my usual m. however, i agree with another reviewer that it is too long for me at least, so i returned this and will buy it in petite instead. if you are shorter (i'm 5'2), the regular length doesn't fall right, the shorter front section falling right at the knee and the longer section falling halfway on my calf . but great style! looking forward to seeing it on me in the petite.",Great style
18448,H,0,18,1,20,M,3,    $70.00,    $80.00,    $66.65,"$79,000.00","$49,140.00",15,34,79,Platinum,5,15,32,15,3,          23,    $18.00,   $701.09,           2,147,"This cover up has great potential. i love the embroidery. the colors and design are great. however, it has a number of loose strings. it makes me wonder what might happen when i wash it. the fabric is on the thinner side, but it is not see through. the fabric would be nice for a hot day by the pool. i caught it on sale, so i am keeping it.",Beautiful embroidery
18514,H,0,28,1,18,M,2,    $75.00,    $68.75,    $54.40,"$95,000.00",$110630.00,14,35,66,Platinum,6,16,24,16,2,          19,    $10.00,   $500.65,           3,117,"I got tons of compliments when i wore this top out a couple weeks ago. it is a little bit shorter than i thought, and a little bit loose (not ""baggy"" but just kind of hangs). if you have a larger chest, this may not be super-flattering. the color is really pretty and looked great with dark skinnies. i bought my normal size (after trying on a size down, which was just too short...and i'm 5'2)",Great top to transition to fall!
18603,H,0,34,3,25,M,3,    $50.00,    $50.00,    $37.80,$131000.00,"$85,930.00",10,29,59,Platinum,5,15,24,18,3,          17,    $10.00,   $390.71,           2,116,I loved the color and the style of the sleeves.  it was a bit too short on me and i thought it made me look boxy so i didn't end up keeping it,Nice shirt
18621,H,0,31,2,21,F,3,   $115.00,   $100.00,    $76.25,"$69,000.00","$82,030.00",12,32,55,Platinum,6,16,22,8,2,          37,    $20.00," $1,127.90",           3,93,"I'm between sizes in deletta (m to l, 5'4"", 34g).
i ended up purchasing the large in both black and sapphire.
it does fit a bit tight in the arms and torso, but it's a nice basic top for work, and does well with changing seasons.",A lovely basic top
18748,H,0,28,6,17,F,1,    $70.00,    $70.55,    $55.00,"$94,000.00",$163150.00,15,32,47,Platinum,6,17,19,17,3,          22,    $14.67,   $420.86,           2,77,"The fabric is nice and the color is a rich jewel-tone. i have a couple of very similar shirts from a similar store that are several years old. those fit a bit more loss sly around the stomach (not baggy, just body-skimming) which made them more flattering for more body types. this shirt works if you have a little padding because of the gathered folds, but it probably wouldn't be great for someone carrying a lot of extra weight around their middle. the knot also has a tendency to twist exposing t","Great color, but..."
18785,H,0,36,4,22,M,2,    $70.00,    $48.75,    $54.60,"$94,000.00",$105950.00,13,34,71,Platinum,6,16,29,13,3,          41,     $9.75,   $319.56,           2,136,"A little thin, but overall very cute. i like it with waist high skirts.",
18815,H,1,24,7,17,F,1,    $45.75,    $18.90,    $22.20,$207000.00,"$83,460.00",13,32,80,Platinum,6,16,32,31,4,           .,     $3.71,   $157.30,           2,150,"I love this fabric, it is comfortable and forgiving. as i prefer jewel tone colors the sapphire is great. i wish it would be offered in red, like the cowl neck long sleeve tee. with that said, i thought the sleeve length on this might be odd, and while i wish it were a few inches longer (3/4 sleeved). the only reason i haven't given it five stars is that i haven't laundered it enough to verify the quality.",
18860,H,0,49,2,18,M,2,    $50.00,    $40.00,    $31.95,$152000.00,"$87,230.00",14,35,75,Platinum,6,16,32,23,3,          23,     $6.00,   $318.82,           2,154,"Lovely color and fits nicely. only problem on mine, the front stitches were not properly sewn.",
18882,H,0,36,1,21,M,3,   $100.00,   $100.00,    $51.90,"$99,000.00","$67,210.00",13,33,68,Platinum,6,16,31,13,3,          24,    $20.00,   $836.80,           3,153,,
19072,U,0,31,1,24,M,5,   $100.00,   $100.00,    $60.65,"$86,000.00","$76,570.00",11,31,78,Platinum,6,15,31,15,3,          31,    $20.00," $1,122.15",           3,154,This dress is beautiful on so many levels. the colors and print are amazing and the maxi sweater dress idea is unique. it fits true to size and is very flattering. my only issue is the amount of shine that it has from the metallic threads running through it. i would have preferred less shine which would make the dress more versatile.,Gorgeous colors!
19093,H,0,25,3,18,F,2,    $45.00,    $47.00,    $37.80,$131000.00,"$74,620.00",14,33,53,Platinum,6,15,20,9,2,           .,    $10.00,   $293.26,           2,92,"Very cool dress. very true to size--fits just right in the top. the fabric is just right--not too heavy but opaque enough to cover everything that needs covering. only issue is that it is loooong. looking at the other reviews i think there may be some variation in the length of each individual dress. i am 5' 9"" and this dress pooled around my feet (size m). i will be taking it to the tailor to have at least 3-4"" trimmed off the hem, i would recommend erring on the side of the petite sizing or fa",Great dress but long
19121,U,0,33,2,17,M,2,    $45.00,    $51.25,    $46.00,$110000.00,"$66,040.00",23,42,57,Platinum,7,15,19,5,2,           .,     $9.50,   $278.61,           3,64,"The design is unique and stands out.  goes great with a black pair of jeans and can be dressed up.  i found the fit to be decent - not unflattering on me. however, i suspect that it could run short / tight on others.

overall though - a cute white top for winter.",Interesting piece
19181,H,0,39,4,21,F,2,    $65.00,    $53.00,    $40.00,$125000.00,"$78,390.00",14,34,48,Platinum,6,16,20,13,3,          32,     $9.75,   $391.30,           2,81,"Stunning on, but mine was missing a button when i received it. i found a similar button and replaced it. still worth it, even though it arrived ""damaged""",Beautiful top!
19365,H,0,30,3,21,F,2,   $100.00,    $60.00,    $47.80,$107000.00,$102960.00,13,32,42,Platinum,6,16,18,9,2,          35,     $9.33,   $387.09,           3,76,"This sweatshirt is beautiful and a step beyond the ordinary. the white is crisp and the lace is just beautiful. the black striping is subtle and really attractive. i had a problem with the fit. it just grabbed my mid section in an unattractive way. i wear large in more fitted items and that's what i ordered this time. i'm well endowed and it fit nicely over my bust, shoulders and arms so afraid the next size up will be too big. although it didn't work for me i highly recommend this beautiful top",Unique
19397,H,0,44,3,18,F,2,    $65.00,    $56.25,    $42.50,$118000.00,$343460.00,13,31,59,Platinum,6,15,26,10,2,          30,    $11.67,   $395.69,           2,150,,
19482,H,0,19,6,17,F,1,    $50.00,    $44.30,    $36.30,$136000.00,$202540.00,13,31,75,Platinum,6,17,29,27,3,          38,     $9.50,   $286.77,           2,137,"Love the dress - i am having the slit up the front raised. love how it looks in the picture, but the dress is actually slit up just under the knee.",
19487,H,0,35,2,21,M,3,   $100.00,   $112.50,    $86.10,"$62,000.00",$149240.00,13,35,71,Platinum,6,17,33,9,2,          29,    $22.50,   $834.06,           3,137,"So i really like this top. not my usual choice, but i'm trying to branch out. really like the top (i got the white one because they had it in my size). only thing is i could have sized down but arms/shoulders/bust are super tight so i went with the larger size. i got mine on sale and a button had already fallen off the back so forewarning that may be a problem in future.... 

but overall i really like this top.",Tight in arms and bust
19575,H,0,34,1,16,M,3,    $50.00,    $46.65,    $41.90,$120000.00,$141050.00,14,34,46,Platinum,6,15,18,13,2,          38,    $10.00,   $348.32,           2,77,"I love this dress, but have found that this brand runs large. i'd order a size down.",Runs large
19604,H,0,31,2,20,M,1,    $65.00,    $58.35,    $46.90,$108000.00,$125840.00,13,35,64,Platinum,6,17,24,13,3,           .,    $11.50,   $392.36,           2,104,"This blouse is great to wear almost anytime! it can easily be dressed up or down depending on the occasion and the accessories. it has a bit more volume around the waist then the picture shows - but that could be because i'm bit more ""well endowed"" than the model. i'm 5'0 and size m/8. this shape looks great on my curves without making me look chunky or stout. the image makes the color look black, but in person the color can pass for a really dark blue in some light. the textile of the fabric is",Adorable everyday look!
19632,H,0,32,2,17,M,3,    $50.00,    $50.00,    $38.60,$129000.00,"$62,790.00",14,35,73,Platinum,6,16,29,18,3,          26,    $10.00,   $387.58,           2,137,Super cute. was really pleased with my purchase of this sweater. runs just a little big.,
19687,H,1,24,2,18,F,3,   $100.00,    $90.00,    $64.00,"$82,000.00",$114790.00,14,35,76,Platinum,6,16,29,20,3,          28,    $18.50,   $783.14,           3,136,"I love this shirt so much i bought it in another color. it looks like it does in the picture, loose and flowy.","Love this! so soft, looks like the picture"
19725,U,0,35,1,18,F,3,   $100.00,   $100.00,    $53.20,"$97,000.00",$147680.00,13,34,66,Platinum,6,16,29,14,2,          26,    $20.00,   $836.24,           3,113,I got size 2p. it comes down a little over my knee cap and i wish it was rather a little above it. i have a small chest about 32b and with a padded push up bra it was still bit loose on the top. i do have a shorter torso. i feel like i could've gone with the 0 petite. i'm a pear shape and more like a size 4 on the bottom and i weigh about 115lbs- there is tons of room to go smaller - it is not form fitting on the bottom at all. has that slight polyester feel but the fabric is beautiful and thick,Could be more petite but very pretty!
19728,H,0,0,2,17,F,3,    $75.00,    $75.00,    $54.15,"$95,000.00",$175890.00,13,32,49,Platinum,6,15,20,6,2,          22,    $15.00,   $708.79,           3,89,,
19928,H,0,41,3,17,F,2,    $50.00,    $60.00,    $56.65,"$91,000.00","$71,890.00",10,32,63,Platinum,5,16,23,18,3,          18,    $12.00,   $382.63,           2,99,"The stitching is why i like this dress. even though the arms and waist were a little large on me, i decided to keep it because of the beautiful pattern. (i think going a size down from what i normally wear would be too tight across my back or too short.) i will wear it with a cardigan, tights, and boots as the weather gets cooler.",Love the stitching details
19975,U,0,41,2,24,M,3,    $75.00,    $68.35,    $49.00,$104000.00,"$80,340.00",11,32,62,Platinum,6,16,26,10,3,           .,    $13.50,   $546.19,           3,149,"Nice practical tank, that i can wear with everything. but, the fabric is kind of weird - overly warm and pulls up around the bottom when i wear it sometimes. i would still recommend it, but just know it's not just a cotton tank.","Nice, but weird fabric"
20090,H,0,32,1,19,F,3,    $75.00,    $68.35,    $58.55,"$89,000.00","$75,400.00",14,34,57,Platinum,6,15,22,17,2,          26,    $13.00,   $556.10,           3,99,"Great material, and i like the idea of a scoop / v neck combination. but the hem rolls up, making it impossible to wear not tucked in to pants or a skirt (and even there it's a little bulky). it's possible that ordering a size up would fix the problem.","Love the look, but hem rolls up"
20114,U,0,29,1,23,F,3,    $50.00,    $56.65,    $48.95,$104000.00,"$65,130.00",12,33,76,Platinum,6,16,31,19,3,           .,    $10.00,   $382.89,           2,151,"I saw this dress in the catalog and on-line and it looked so lovely on the models. i took a chance and ordered it in my normal size small. when it arrived i was a little disappointed with the weight of the fabric, it was a bit light in my opinion. it did have an interesting texture, (suede like) so i could overlook the weight of the fabric if the dress fit well. unfortunately it did not, it rather just hung there and was not flattering on me. it looked wonderful on the model but i keep forgettin",Not for me...
20276,H,0,24,1,22,F,3,    $85.00,    $92.50,    $57.50,"$90,000.00","$63,700.00",13,33,75,Platinum,6,16,31,14,3,          23,    $20.00,   $701.46,           3,149,,
20452,H,0,28,2,18,M,3,    $50.00,    $50.00,    $45.30,$112000.00,"$63,180.00",15,36,54,Platinum,6,16,21,17,3,          22,    $10.00,   $386.01,           2,89,I am a horse lover so i had to have it as it is of good quality and unique. be mindful that it runs small and fits alittle snug across shoulder also excellent for layering.,I fell in love!
20462,U,0,34,2,18,F,2,    $50.00,    $45.00,    $36.65,$135000.00,$116480.00,14,33,69,Platinum,6,15,31,15,3,          21,     $9.00,   $318.03,           2,147,"Definitely cute and good fit but the distressing at knee is open and will probably get worse, worth it if price lower... maybe",Cute
20477,H,0,24,2,20,U,3,    $50.00,    $75.00,    $51.65,"$99,000.00","$41,730.00",14,33,57,Platinum,6,15,22,9,2,          73,    $12.50,   $709.92,           2,101,"I love the model's pairing of this sweatshirt and was struck by it when i walked in the store! like the other reviewer said, you could dress up or down (despite the ""sweatshirt"" name) and i'm planning to wear it with the galleria corduroy skirt and gray booties. love the stitched pockets on the side! (but i'm unlikely to put anything there since it would probably fall out!)

sizing: definitely boxy as the first reviewer said. i'm solidly a small in most tops, and this one i have a bit of spare",Boxy but cute!
20510,U,0,38,1,17,F,3,    $75.00,    $50.00,    $38.65,$129000.00,$161590.00,13,33,58,Platinum,6,15,21,11,3,           .,    $15.00,   $500.54,           3,101,I tried this on in the store and loved it. it is very comfortable. i sized up one or two sizes. i am very thin and somewhat petite but wanted a little more length. it will be a great dress for fall as the fabric is heavy enough to wear into fall. i think it looks better in person than online. would recommend it if you like this kind of dress. love that it has pockets too. great quality.,Great fall dress
20665,H,0,30,2,18,F,2,    $50.00,    $27.00,    $27.70,$172000.00,$120380.00,14,36,55,Platinum,6,17,21,13,2,           .,     $5.50,   $308.87,           2,89,"I was debating getting the petite vs. regular sizing. i ended up going with the regular sizing for the addition couple of inches in length. it is very comfortable and not at all a sweatshirt but more of a heavyweight, wider long sleeve.",Cute for fall!
20794,H,0,24,5,25,U,1,    $40.00,    $44.45,    $37.55,$132000.00,$246480.00,10,32,84,Platinum,4,15,31,47,3,          27,     $8.80,   $226.63,           2,152,"I was looking for a dress that had a lot of color. since i usually stick to neutrals, this was out of my comfort zone, but i found this one and loved it. it's comfortable, not clingy, and i can wear a regular bra (bonus!). i wish the waist wasn't dropped, but i think it worked well. i plan on wearing it more in the spring/summer, dressing it up or down will be easy. 

i'm usually a size 12 and this fit true to size.","Easy, comfortable dress"
20818,U,0,25,1,18,F,2,   $110.00,    $97.50,    $67.25,"$78,000.00","$67,470.00",13,35,65,Platinum,6,17,24,11,2,           .,    $20.00,   $958.10,           3,104,,
20831,H,0,47,3,17,M,2,    $50.00,    $67.00,    $52.35,"$98,000.00",$150280.00,14,31,63,Platinum,6,16,26,15,3,          22,    $13.33,   $418.03,           2,102,"Also, a little on the bigger size, i ended up not keeping the xs petite, as i felt it was a little loose and long (would have been more flattering on me a tad narrower and a bit more above my knee. colors are really pretty and so is the pattern. very comfortable and light. 

xs petite bog on 115 lbs, 30 dd, 26.5 in wasit.","Pretty, thinner fabric than expected"
20840,H,0,47,2,23,M,3,    $50.00,    $50.00,    $40.25,$124000.00,"$74,750.00",12,33,79,Platinum,6,16,31,20,3,          18,    $10.00,   $390.72,           2,147,"I really love the look and feel of this top, perhaps this was mentioned in previous reviews, but it is unlined, which i hadn't realized when i ordered it. so the eyelet details are will expose skin unless you wear a cami underneath.","Pretty, but unlined!"
20841,H,0,36,1,17,F,3,    $50.00,    $50.00,    $57.80,"$90,000.00","$62,010.00",13,33,68,Platinum,6,15,31,9,2,          23,    $10.00,   $399.15,           2,138,"I bought this top in 2 colors. it was endlessly comfortable and easy to wear, so i bought it in the 3rd color. it's so versatile that i found myself trying to wear it in too many situations - travel, weekends, and work. the feel of the fabric is gorgeous, but it pills after wear. so when the top went on sale, i bought an extra set of all 3 colors. now i have a set for play and a set for work. i love this shirt.",Can't believe this top hasn't sold out yet
21000,U,0,31,1,16,F,2,    $60.00,    $58.75,    $58.35,"$89,000.00","$61,100.00",12,33,61,Platinum,5,15,23,12,2,          40,    $12.00,   $390.82,           2,99,"I originally bought this from my local retailer in an xs petite. i think it was a return. i brought it home and decided it was just too big for my 5'4"" 116# frame. i ordered it in an xxs petite and am keeping it. the colters are just so pretty and it is machine washable which is an added bonus. it is still flowy but not objectionably so. it is meant to be unstructured and bohemain i think. looking forward to wearing this on my upcoming trip to italy.",Great dress
21001,U,0,8,2,19,F,3,    $80.00,    $93.35,    $70.00,"$75,000.00","$66,170.00",13,34,54,Platinum,6,17,21,8,2,           .,    $20.00,   $709.63,           3,87,Lovely sweater that is good with jeans or a skirt. i ordered an xl and my only complaint is that i wish it were a bit longer in the front. i am heavy chested though so that's how most tops fit me. i ordered the gray/black and it's really nice. i receive lots of compliments.,Better than pictured!
21022,H,1,41,5,18,F,1,    $50.00,    $52.85,    $41.45,$121000.00,"$81,640.00",14,35,53,Platinum,6,17,21,17,3,          22,     $9.80,   $269.89,           2,89,"A fun top!
i tried on both the medium and large (i'm between sizes, 5'4"", 34g) and preferred the large. the medium waist rode up a bit on my torso, so the large stayed down a bit. also, the medium pleats did not fall as nicely on my chest.",A nice twist on the traditional peplum
21043,H,0,54,5,21,U,1,    $55.00,    $47.50,    $53.05,"$97,000.00",$267800.00,13,33,58,Platinum,6,17,24,18,3,           .,     $9.80,   $287.13,           2,98,,
21089,U,0,45,2,26,M,3,    $75.00,    $75.00,    $64.00,"$82,000.00",     $0.00,11,33,65,Platinum,6,17,32,15,3,          25,    $15.00,   $706.65,           3,147,"I bought 2 of these in peach and maize. the fabric is yummy and soft as silk, the eyelet detail gorgeous and the colors are great, however there is too much fabric! if only a bit less, the fabulous swing shape would work. that said, i'm keeping mine if just for the gorgeous fabric and colors. i would even consider buying the third color just to wear around the house, if sale was on sale again.","Beautiful, but flawed"
21121,H,0,27,1,26,F,3,    $95.00,    $95.00,    $83.35,"$64,000.00","$67,730.00",10,30,45,Platinum,5,15,19,6,2,           .,    $19.00,   $716.53,           3,81,"Don't judge the sweater by the model. it's an unattractive ensemble. the sweater is very pretty on. it's lightweight with a cute design on the back. i wear with skinny jeans or leggings. it runs a bit wide at shoulders but i'm petite so it could just be me. also, it says dry clean i think. but i put in a mesh bag and washed on delicate cycle by itself. then laid flat to dry and it was fine.",Cute sweater
21216,U,0,25,1,19,F,1,    $60.00,    $54.15,    $43.05,$117000.00,"$52,390.00",13,35,56,Platinum,6,17,22,18,2,           .,    $10.00,   $389.07,           2,89,"Love the knit. contrast stitches add interest. quality is great and it is true to size. very happy i made this purchase, especially because i caught it on sale after eyeing it for months. great with denim or a black dress.",Lovely long cardi
21255,H,0,22,3,24,M,3,    $90.00,    $90.00,    $54.30,"$95,000.00",$100230.00,12,34,67,Platinum,6,17,26,14,3,          23,    $18.00,   $699.51,           3,116,Super cute shirt. really flowy on the bottom - good if you want to hide your middle. great quality material.,
21273,U,1,26,1,17,F,3,    $55.00,    $55.00,    $35.55,$139000.00,"$76,960.00",13,31,71,Platinum,6,15,27,18,3,          40,    $11.00,   $508.42,           2,129,,
21330,U,0,34,3,17,F,2,   $100.00,    $58.75,    $42.20,$119000.00,"$64,090.00",13,33,53,Platinum,6,16,23,9,2,           .,    $13.33,   $389.84,           3,91,This is a fantastic skirt and very flattering. i plan to wear this with boots as shown on the model as well as sandals when it gets warmer. i would say that it does run true to size.,Really flattering
21394,U,0,35,4,18,U,1,    $50.00,    $57.50,    $49.20,$104000.00,"$91,520.00",14,36,63,Platinum,6,17,24,19,3,           .,    $11.50,   $391.58,           2,100,"I finally got my backorder today. i have a feeling that they might have rushed to make these and cut costs during production because as per all the reviews, i ordered my usual xs (122 lbs, 5'5"", 32d) and it just fits. all reviews previously before the backordered shirts were sent out, stated that the shirts ran big and people who normally wear a medium, bought an xs. i will keep my xs, but i would have purchased a small for a roomier fit. i have to wear a tank under it because it's short in the",Quality could be better
21452,U,0,40,3,25,F,3,   $100.00,    $83.35,    $58.35,"$89,000.00","$64,740.00",11,30,53,Platinum,6,16,21,9,2,          40,    $16.67,   $704.77,           3,93,"I'm not sure how i feel about this shirt. i love the fabric, which is soft, lightweight, and richly colored. the polka dot trim is quirky and fun, and i like the idea of the twisted hem. the cut is generous in width, for sure; i ended up ordering a small because i swam in my usual medium-to-large sizes, but the length of the small barely works. the sleeves are juuuust long enough, and the shirt hits me just at the hip, not nearly as far down as the model shots show. it may be because i'm busty a","Recommend, reservedly"
21481,U,0,25,1,20,U,3,    $75.00,    $76.65,    $56.65,"$91,000.00","$64,350.00",13,34,60,Platinum,6,16,24,9,2,           .,    $16.00,   $711.95,           3,112,"The fabric of this top is a tee shirt, mid weight material. it has a nice drape and the color variations along the vee are true to the photo. i purchased size large and it's a bit wide and long for my frame. you could safely size down. the fabric drapes nicely but i didn't like the sleeves or length and it fits large so am returning.",Looks just like the pic
21605,H,0,32,4,22,F,2,    $55.00,    $66.25,    $42.85,$118000.00,"$84,240.00",13,33,80,Platinum,6,17,33,28,3,          27,    $13.25,   $424.45,           2,152,"I got these pretty boy shorts because i was looking for a panty that was comfy for bedtime--pretty but with a fair amount of coverage. i am really happy with them. wonderful with a tank top or chemise. i think the ruffles are a bit bulky for skinny jeans, but i love them for sleeping. they feel special.",Cute bedtime boyshort
21610,U,0,23,1,16,F,3,    $65.00,    $46.65,    $29.35,$164000.00,"$70,070.00",16,35,74,Platinum,6,15,32,15,3,          19,     $5.00,   $497.99,           2,153,"I like this dress because it has a 60's vibe. however, if this swing style is too long, it just looks dowdy. this dress was too long, so i shortened and redeemed mine. i am 5'3 1/2"" and 120 lbs. this style looks best on me just above the kneecap. if you try it on and hate it, it's probably because it's too long. in the winter i wear this with a long sweater (knee length) with a waistband in it to give it shape and with boots. the dress is lined but it is very, very sheer and requires a slip. or,",Very cute
21728,U,1,33,2,18,M,2,    $60.00,    $48.75,    $48.10,$106000.00,"$94,640.00",13,33,70,Platinum,6,15,27,13,3,           .,     $8.50,   $438.21,           2,129,,
21729,U,0,44,3,25,M,3,    $75.00,    $76.65,    $56.80,"$91,000.00","$99,060.00",11,30,69,Platinum,6,17,29,11,3,          50,    $15.33,   $712.07,           3,137,"This sweater is beautiful, but is definitely more for looks than warmth. it's very soft, but very thin. i prefer the way it looks open rather than buttoned. i got the moss green color on sale, and i am glad i didn't pay full price for it--it's lovely, but certainly not worth $88.",Soft but thin
21775,H,0,36,1,18,M,3,    $85.00,    $75.00,    $59.30,"$87,000.00","$77,740.00",14,34,52,Platinum,6,15,20,7,2,          25,    $13.00,   $708.15,           3,99,"This sweater is exactly what you think it is. 

comfy! 

it doesn't have much shape (it's pretty boxy), but that's the point. it's not one of those figure flattering kind, but it's also not shabby looking. 

it's so darn comfortable and soft and the colors are so upbeat and beautiful. 

since it's a fuzzy yarn type of fabric, i think the fuzz might start to fall out eventually and i have to be careful not to snag anything on it because i don't want to pull the knitting loose. 

other t",So comfy
21797,U,0,38,1,19,F,3,    $70.00,    $70.00,    $55.45,"$93,000.00","$67,730.00",15,36,62,Platinum,6,16,24,11,2,          22,    $14.00,   $547.73,           2,109,This shell can be worn casual or dressy depending on what it is paired with. enjoy!,Very pretty on
21909,U,0,38,3,19,F,1,    $75.00,    $74.15,    $63.40,"$82,000.00","$76,180.00",14,36,77,Platinum,6,17,27,31,3,          28,    $14.67,   $495.23,           3,116,"Material is kind of thick. stretchy. the orange i ordered was just too bright for me. i'm 8/10 and got the 10. i think the 8 would've worked better. sending back, mostly bc the color didn't look good on me.",
21953,U,0,44,5,19,M,1,    $40.00,    $38.15,    $29.25,$164000.00,$119080.00,12,32,52,Platinum,6,17,23,26,3,           .,     $7.40,   $229.11,           2,91,,
21955,U,0,44,1,17,M,2,    $65.00,    $52.50,    $34.70,$142000.00,$125580.00,14,36,56,Platinum,6,17,25,16,3,          18,     $7.00,   $393.80,           2,101,,
22052,H,0,33,3,15,M,1,    $75.00,    $75.00,    $56.50,"$91,000.00","$59,020.00",14,36,79,Platinum,6,17,33,23,3,          33,    $14.00,   $592.70,           3,149,,
22104,H,0,22,1,18,M,2,    $85.00,    $78.75,    $61.65,"$84,000.00","$84,500.00",14,36,66,Platinum,6,17,26,15,3,          21,    $15.00,   $582.85,           3,111,"This dress is fantastic.  i can't help but think the other gals who gave this a low rating were perhaps more petite and didn't size down.  i am 5'8 and usually a 10-12.  purchased the 8 and it is great!  fits wonderful and looks so nice for the price.  i like clothing that doesn't touch me and this does a great job, without looking sloppy.",Great casual and dressy!
22254,U,0,18,2,25,F,3,    $50.00,    $62.50,    $48.20,$106000.00,"$61,490.00",11,32,68,Platinum,5,15,29,14,3,          26,    $12.50,   $553.34,           2,137,"Great fit with tight pants, beautiful flower design that goes with everything. favorite tshirt",Gorgeous
22279,H,0,42,3,18,M,1,    $65.00,    $60.00,    $44.60,$113000.00,"$54,340.00",15,37,75,Platinum,6,17,27,25,3,          20,    $11.67,   $393.23,           2,117,,
22301,U,0,51,2,16,U,1,    $50.00,    $50.00,    $46.50,$109000.00,$134680.00,14,33,55,Platinum,6,15,21,10,2,          20,    $10.00,   $382.36,           2,93,,
22316,H,0,36,3,17,M,2,    $55.00,    $54.00,    $55.00,"$94,000.00","$92,560.00",14,35,49,Platinum,6,16,19,9,2,          18,    $10.33,   $378.31,           2,80,I like the design and the size/style but the fabric is different than expected and not quite as comfortable as possible. but i still like it and will keep it.,Pretty flowers
22347,H,0,29,3,16,F,2,    $55.00,    $53.00,    $47.80,$107000.00,"$73,320.00",13,34,50,Platinum,6,17,20,9,2,          17,    $10.00,   $385.78,           2,81,This fit nicely and i loved the asymmetrical flower design. it is somewhat sheer/see through so i put a tank underneath.,Pretty and comfy
22367,U,0,0,2,20,M,2,    $55.00,    $57.00,    $42.50,$118000.00,$325390.00,13,35,58,Platinum,6,17,24,18,3,          28,    $10.50,   $388.44,           2,98,I wore this when i was in my third trimester and it worked out great.,Pregnancy top?
22461,H,0,35,3,18,F,1,    $40.00,    $33.35,    $28.70,$167000.00,"$56,030.00",12,34,75,Platinum,6,17,32,23,3,          19,     $6.67,   $225.19,           2,150,"Love this shirt, but beware that it shrinks if you place it in the dryer. the good news is my teen daughter loves it, too, and benefited from my mistake. i usually wear a s or size 6 and bought this in a medium the second time around to allow for dryer.",Shriks!
22523,H,0,22,1,25,F,3,   $105.00,    $90.00,    $65.00,"$80,000.00","$53,950.00",12,34,57,Platinum,6,17,22,10,2,          28,    $15.00,   $955.89,           3,89,"I bought this on sale. the cools on the bird pattern are beautiful and i liked the detail on the sleeves. a little see through, but ok with a nude bra or tank underneath.",Nice t shirt
22572,H,0,29,1,18,F,3,    $75.00,    $93.35,    $68.75,"$76,000.00","$52,520.00",14,34,74,Platinum,6,15,31,12,3,          28,    $20.00,   $712.59,           3,154,This really is a pretty top. i do wish it was a little thicker but it's not as see-through as other tees i've seen.,Unique design
22603,H,0,37,1,18,M,3,    $50.00,    $68.35,    $55.00,"$94,000.00",$104910.00,13,31,50,Platinum,6,15,20,7,2,          31,    $15.00,   $550.27,           3,92,"I like this top, and while it doesn't look on me like it does the model, i think it will be good for work purposes. would say it runs big and does have the maternity look risk (i bought this two months postpartum, so i need tops that cover the post baby belly and this works for that purpose). the grey is nice. bought on sale, but wouldn't recommend paying full price.",Cute
22643,H,1,24,2,21,F,3,    $75.00,    $75.00,    $55.00,"$94,000.00","$63,570.00",12,33,54,Platinum,6,16,21,7,2,          25,    $15.00,   $564.51,           3,89,"I like this shirt because it can be worn for dressy or casual. i like the weight although i wish it was just a tad less see-through. i can get by without wearing a tank under but i usually feel like i have to wear one. i like the link. i feel like it runs just a little large. i love the length of the sleeves and the detail/cut of the sleeve. i like the colors on the shirt too. it's a good, versatile addition to my wardrobe!",Versatile shirt
22688,H,1,0,3,19,F,2,    $75.00,    $33.75,    $23.35,$198000.00,"$98,020.00",13,33,78,Platinum,6,16,34,36,4,          28,     $4.00,   $198.46,           3,150,,
22700,U,0,27,2,18,M,3,    $50.00,    $53.35,    $48.10,$106000.00,"$81,900.00",15,33,68,Platinum,6,15,27,13,3,          19,    $11.00,   $386.51,           2,129,This blouse has a nice casual feel with feminine lines and the swingy design is flattering.,Nice fit
